simple_cleaned,Field,is_STEM,preds
Finance,Accounting,False,0.005709567160922199
News and Editorial,Mass Communications and Media Studies,False,0.002630490614073027
Planning and Landscape Architecture,Urban and Regional Planning,False,0.051559620552785
Planning and Landscape Architecture,Public Policy,False,0.051559620552785
Planning and Landscape Architecture,Public Administration,False,0.051559620552785
Industrial and Management Systems,Systems Engineering,True,0.8125983554710647
Industrial and Management Systems,Industrial Engineering,True,0.8125983554710647
Interior Architecture and Product Design,,False,0.022734002263002172
Broadcasting,Mass Communications and Media Studies,False,0.042885272089029904
Bioengineering,,True,0.9432150617333865
Marketing and Supply Chain Management,Marketing,False,0.010581893985072555
Supply Chain and Information Management Group (CoBA),Operations Research,True,0.16556970292050202
Supply Chain and Information Management Group (CoBA),Management Information Systems,False,0.16556970292050202
Supply Chain and Information Management Group (CoBA),Management,False,0.16556970292050202
Educational Psychology and Leadership,Educational Psychology,False,0.002889413131626699
Educational Psychology and Leadership,Education Administration,False,0.002889412227029039
Educational Psychology and Leadership,Counselor Education,False,0.002889412227029039
Women's Studies and Gender Research Program,Gender Studies,False,0.007874101095778243
African-American and African Studies,,False,0.0008232687356750582
Accounting,Management Information Systems,False,0.003145972776140332
Accounting and Taxation,Accounting,False,0.08937597732092752
History and Geography,Geography,False,0.012471249601231096
History and Geography,History,False,0.012471249601231096
"Art, Architecture, and Design",Architecture,False,0.0008506984949076511
Modern Languages and Literature,,False,0.0011768651086752242
"Ecology, Evolution and Natural Resources",Ecology,True,0.9913409960517912
"Ecology, Evolution and Natural Resources",Evolutionary Biology,True,0.9913409960517912
"Ecology, Evolution and Natural Resources",Natural Resources,True,0.9913409960517912
"Plant, Soil, and Microbial Sciences",Soil Science,True,0.9996570575134222
"Plant, Soil, and Microbial Sciences",Plant Pathology,True,0.9996570575134222
"Plant, Soil, and Microbial Sciences",Agronomy,True,0.9996570575134222
Environmental and Forest Biology,Environmental Sciences,True,0.9991600476988355
Environmental and Forest Biology,Forestry and Forest Resources,True,0.9991600476988355
Pathobiology and Diagnostic Investigation,Veterinary Medical Sciences,True,0.9445018811531478
Pathobiology and Diagnostic Investigation,Pathology,True,0.9445018811531478
"Pharmacology, Toxicology and Therapeutics",Pharmacology,True,0.9996780699632929
"Pharmacology, Toxicology and Therapeutics",,True,0.9996780699632929
Physiology and Cell Biology,Cell Biology,True,0.9989572248570042
Physiology and Cell Biology,Physiology,True,0.9989572248570042
Veterinary Biosciences and Diagnostic Imaging,Veterinary Medical Sciences,True,0.9981030048626384
Veterinary Population Medicine,Veterinary Medical Sciences,True,0.812418491239816
"Educational Foundations, Organization, and Policy",Education,False,0.003285445837626451
Administrative and Policy Studies,Education Administration,False,0.12019206274628898
Integrative Biology,,True,0.9857848165222443
Management and Operations,Management,False,0.1198832535279543
Hearing and Speech,Speech and Hearing Sciences,False,0.013053433161513823
Communication Sciences and Special Education,Speech and Hearing Sciences,False,0.026014727265283845
Communication Sciences and Special Education,Communication Disorders and Sciences,False,0.026014727265283845
Communication Sciences and Special Education,Special Education,False,0.026014727265283845
Medical Microbiology and Immunology,Immunology,True,0.9983782500656636
Medical Microbiology and Immunology,Microbiology,True,0.9983782500656636
Chemical & Biological Engineering,Agricultural Engineering,True,0.9874046649432483
Chemical & Biological Engineering,Chemical Engineering,True,0.9874046649432483
Sustainable Bioproducts,Forestry and Forest Resources,True,0.9922523583478231
Languages and Linguistics,Linguistics,False,0.003960917871049078
Languages and Linguistics,Spanish Language and Literature,False,0.003960917871049078
Languages and Linguistics,French Language and Literature,False,0.003960917871049078
Languages and Linguistics,Germanic Languages and Literatures,False,0.003960917871049078
Cultural Studies,Mass Communications and Media Studies,False,0.00026898588895219236
Romance and Classical Studies,Classics and Classical Languages,False,0.0014181660931899807
Horticultural Science,Horticulture,True,0.9846944324159862
"Plant, Soil, and Environmental Sciences",Environmental Sciences,True,0.9989496923198395
"Plant, Soil, and Environmental Sciences",Plant Sciences,True,0.9989496923198395
"Plant, Soil, and Environmental Sciences",Soil Science,True,0.9989496923198395
Applied Ecology,Ecology,True,0.9796629751908256
Entertainment and Media Studies,Communication,False,0.006619759871954183
Entertainment and Media Studies,Mass Communications and Media Studies,False,0.006619759871954183
Information and Communications Systems,Management Information Systems,False,0.5588240789589091
Human Development and Quantitative Methodology,Human Development and Family Sciences,False,0.005884880004739866
"Counseling, School, and Educational Psychology",Educational Psychology,False,0.0014831741537487096
"Counseling, School, and Educational Psychology",,False,0.0014831741537487096
Applied Social Sciences,Social Work,False,0.2729113468446659
Hospitality Business,,False,0.025373615021581288
"Clinical Studies, Department of (Philadelphia)",Veterinary Medical Sciences,True,0.6151592579407745
"Clinical Sciences, Department of (School of Veterinary Medicine)",Veterinary Medical Sciences,True,0.9941949515518352
History and Art History,Art History and Criticism,False,0.001029933450661788
History and Art History,History,False,0.001029933450661788
Writing and Rhetoric,,False,0.0009652419255084267
"Art, Art History, and Design",Art History and Criticism,False,0.0006197613351851958
Translational Neuroscience,Neuroscience,True,0.8565374294270024
Molecular Pharmacology and Physiology,Pharmacology,True,0.999898409227713
Molecular Pharmacology and Physiology,Physiology,True,0.999898409227713
Veterinary and Microbiological Sciences,Veterinary Medical Sciences,True,0.9960116294936212
Nutrition,"Exercise Science, Kinesiology, Rehab, Health",False,0.05211852815547642
Family and Child Sciences,Human Development and Family Sciences,False,0.1066820161113454
Human Centered Design and Engineering,Computer Science,True,0.5669013423481813
"Languages, Philosophy and Speech Communication",Philosophy,False,0.0023608303973201754
"Languages, Philosophy and Speech Communication",Communication,False,0.0023608303973201754
Animal and Nutritional Sciences,Animal Sciences,True,0.8687019458291486
Animal and Nutritional Sciences,Nutrition Sciences,False,0.8687019458291486
Applied Economics and Statistics,,False,0.29760284052898256
Applied Economics and Statistics,Statistics,True,0.29760284052898256
Applied Economics and Statistics,Operations Research,True,0.29760284052898256
Applied Economics and Statistics,Agricultural Economics,False,0.29760284052898256
Animal Sciences and Industry,Animal Sciences,True,0.95585837546703
Sociology and Anthropology,Criminal Justice and Criminology,False,0.004918535599251156
Kinesiology and Sports Sciences,"Exercise Science, Kinesiology, Rehab, Health",False,0.08012272502798704
Modern and Classical Languages and Literatures,,False,0.005644614114010567
Systems Engineering and Operations Research,Operations Research,True,0.9635314163420455
Systems Engineering and Operations Research,Systems Engineering,True,0.9635314163420455
"Physics, Astronomy, and Computational Sciences",Astronomy,True,0.9918257647442514
"Physics, Astronomy, and Computational Sciences",Physics,True,0.9918257647442514
Computational and Data Sciences,,True,0.989235469392445
Management Science and Information Systems,Management Information Systems,False,0.21647859474195164
Decision Sciences,Operations Research,True,0.1282331515682953
Molecular Neuroscience,Neuroscience,True,0.9991280224854089
"Atmospheric, Oceanic and Earth Sciences",Atmospheric Sciences and Meteorology,True,0.9464485388321482
"Atmospheric, Oceanic and Earth Sciences",,True,0.9464485388321482
"Atmospheric, Oceanic and Earth Sciences",Geology,True,0.9464485388321482
Coastal Sciences,,True,0.7599804657820249
Coastal Sciences,Marine Sciences,True,0.7599804657820249
Education Policy Division,Education Administration,False,0.009420387094675072
Health and Human Development,,False,0.006541242327088291
Health and Human Development,"Health, Physical Education, Recreation",False,0.006541242327088291
Theory and Practice In Teacher Education,,False,0.001145378019536643
Elementary and Early Childhood Education,,False,0.02892087805408075
Reading and Elementary Education,,False,0.00841422468312022
Applied Health Sciences and Wellness,"Exercise Science, Kinesiology, Rehab, Health",False,0.07804396078984306
Applied Health Sciences and Wellness,"Health, Physical Education, Recreation",False,0.07804396078984306
Language and Literature,English Language and Literature,False,0.0012877609686147659
Language and Literature,Spanish Language and Literature,False,0.0012877609686147659
Language and Literature,French Language and Literature,False,0.0012877609686147659
Business School - Marketing,Marketing,False,0.14143740332864482
Nutrition and Food Studies,Nutrition Sciences,False,0.4038357281337171
Nutrition and Food Studies,Food Science,True,0.4038357281337171
Rehabilitation Science,"Exercise Science, Kinesiology, Rehab, Health",False,0.08636858137666685
Software and Information Systems,Information Technology,True,0.8008847111131189
Software and Information Systems,Computer Science,True,0.8008847111131189
Bioinformatics and Computational Biology,,True,0.9992510369110921
Industrial Engineering and Management Systems,Systems Engineering,True,0.9500571269167004
Industrial Engineering and Management Systems,Industrial Engineering,True,0.9500571269167004
Social and Behavioral Health,Public Health,False,0.010110195773754107
Physics and Astronomy,,True,0.9809656233140249
Population and Quantitative Health Sciences,Epidemiology,True,0.4523880796594483
Population and Quantitative Health Sciences,Public Health,False,0.4523880796594483
Population and Quantitative Health Sciences,Biostatistics,True,0.4523880796594483
Romance Languages and Literatures,French Language and Literature,False,0.0005171929542939558
Romance Languages and Literatures,Spanish Language and Literature,False,0.0005171929542939558
